name,noise_index,length,total_intensity,max_den,recoil_angle,int_mean,int_skew,int_kurt,int_std
14.235keV_C_1.912cm_7075_gem_out.npy,152,117.06417992803016,41675.64086914063,0.024278064503502,53.94887995396144,2777.794208390392,1.2674497115070669,0.1728223508881914,3737.089642196441
14.274keV_C_1.127cm_4283_gem_out.npy,61,87.31297472630031,40571.91894531251,0.0218090834400078,7.924295232910607,2704.7945963541674,1.2568472452878847,0.0811909664349443,3992.69974961324
14.283keV_C_1.646cm_8731_gem_out.npy,158,134.2810857864949,42150.50537109376,0.0230021385086105,28.017072931748466,2810.033691406252,1.4210423220518245,0.5601808531461714,4325.906117836354
14.363keV_C_2.117cm_1104_gem_out.npy,154,112.76517389887913,22307.666992187504,0.0348891120484789,32.091866604575735,1487.1777994791655,1.30894853479525,0.1989581900370898,2655.686089111131
14.406keV_C_1.462cm_4557_gem_out.npy,76,45.99154511670838,34267.12963867188,0.0217837923327528,16.8134848188902,2284.475309244793,1.313008203576422,0.1598670836289319,3864.539816373525
14.525keV_C_0.906cm_2441_gem_out.npy,101,106.092203085597,42267.11254882813,0.0205263131281631,74.08376154774533,2817.807503255208,1.150640452335348,-0.2477847382578524,3840.787676871413
14.531keV_C_0.941cm_1086_gem_out.npy,37,100.53333333333336,36456.63183593752,0.0245189591488231,51.012585326388646,2430.412673341385,1.159286493970964,-0.1482611684436534,3075.439552114864
14.645keV_C_2.444cm_3814_gem_out.npy,142,107.43802864907757,35769.83178710938,0.03167482452312,45.72828045332934,2389.646984917489,0.9429823262794476,-0.7044554373174101,3230.6657712198244
14.699keV_C_1.660cm_8460_gem_out.npy,100,107.48618515883796,41832.71875,0.0218268736334126,35.80150785487392,2789.3411460742777,1.192985211444028,-0.0712799624555802,3798.856714484627
14.711keV_C_1.381cm_1291_gem_out.npy,103,94.69683204838483,40391.57348632813,0.0242950800536791,33.452284765125114,2694.497436097677,1.2065631974660762,-0.0573632871486684,3721.619773445103
14.759keV_C_0.885cm_8521_gem_out.npy,46,103.75013253003584,29169.236328125007,0.0237868804289692,41.25031322421874,1944.3930594303035,1.1638602318182958,-0.130995712499196,2719.699329758272
14.907keV_C_1.281cm_4507_gem_out.npy,123,94.04520189781088,25179.152587890625,0.0301465373210594,28.370225988135164,1678.6101725260412,1.3843379290751787,0.356765876181921,2866.457512894706
14.952keV_C_1.123cm_2594_gem_out.npy,164,112.01294568039891,39607.38281250001,0.0198968419192407,53.01086975325209,2639.661885955416,1.210479624264266,-0.0582953497278224,3816.3921297989664
14.983keV_C_2.377cm_230_gem_out.npy,162,56.67027439495946,30448.845214843757,0.031882251675446,13.086420425991736,2029.9230143229163,1.1728581233906257,-0.1997619076587655,3379.439242123148
15.020keV_C_0.660cm_3492_gem_out.npy,139,82.15973601602079,40363.625,0.0200178156983705,74.47643618636312,2690.9083333333338,1.1368164743081064,-0.2443967283214601,3701.560423010724
15.025keV_C_1.465cm_1920_gem_out.npy,164,90.04936917540783,40826.05834960938,0.0245035497863739,3.248234884577017,2721.7372233072947,1.1843389884947255,-0.0535508492563505,3652.50841745276
15.072keV_C_0.821cm_6820_gem_out.npy,106,76.46059260967195,33953.13623046876,0.0223152902540686,62.00535584633778,2262.240576083796,1.056863099040778,-0.4370468183586733,3102.572646485615
15.154keV_C_1.069cm_9844_gem_out.npy,154,97.58374750837235,43632.80590820313,0.0217377772575139,6.329821859579646,2908.8537272135413,1.068671525305365,-0.4141110449443643,3963.2377294270977
15.190keV_C_1.035cm_7676_gem_out.npy,88,46.813673216273024,28613.07885742188,0.0284547703902674,68.3703542264777,1907.538590494792,1.075861767991091,-0.3500688559771876,2835.9653259951224
15.262keV_C_1.557cm_338_gem_out.npy,22,62.37467434784729,38706.53637695314,0.0232034368227682,14.90673185057867,2580.435758463544,1.1286418645835834,-0.2511693178463265,3785.8613722443833
